filename,wave_size,text
sample-chap9-114.wav,486908,aakhir jab saadhe nau baj gae to unhonne use jagaaya
sample-chap8-3.wav,1192508,koee aisa bhalaamaanus na dikhata tha jo kuchh bina kahe hee jaan jae aur use koee achchheesee jagah dila de
sample-chap4-8.wav,1256012,koee baajon kee dhondhonponpon sunakar mast ho raha tha koee motar ko aankhen gaadgaadakar dekh raha tha
sample-chap4-45.wav,1143116,kya bangaaliyon ne kaareegaree ka theka le liya hai hamaare desh mein ekseek kaareegar pade hue hain
sample-chap6-135.wav,44,saamane kamare mein laimp jal raha tha vah uthakar kamare mein gaee aur aaeene ke saamane khadee ho gaee
sample-chap2-11.wav,1058444,ladake achchhe kapadon ko tarasate stree gahanon ko tarasatee par dayaanaath vichalit na hote the
sample-chap11-13.wav,462212,kuchh mitron se udhaar le lie
sample-chap6-17.wav,2970620,bole agar un gahanon ke badale mulamme ke gahane de die jaen magar turant hee unhen gyaat ho gaya ki yah lachar baat hai khud hee usaka virodh karate hue kaha haan baad mulamma ud jaayaga to phir lajjit hona padega
sample-chap4-73.wav,860876,sastee cheejen utha lae jisamen roopaye kharch hote the usaka naam hee na liya
sample-chap5-60.wav,2734244,dayaanaath ne maatha sikodakar kaha usase parda rakhane kee jaroorat hee kya apanee yathaarth sthiti ko vah jitanee hee jaldee samajh le utana hee achchha
sample-chap4-118.wav,409292,shahajaadee main kah doongee
sample-chap2-47.wav,663308,haan makadoor chaahie so deenadayaal podhe aadamee hain
sample-chap11-107.wav,472796,bhaagy mein jo likha tha vah hua
sample-chap11-104.wav,1538252,is drshti mein rosh ke siva aur koee bhaav nahin hai magar yah kuchh bolatee kyon nahin chup kyon ho gaee usaka chup ho jaana hee gajab tha
sample-chap4-26.wav,437516,samadhee milane aa raha hai baaje bajane lage
sample-chap9-123.wav,970244,rama ne ek minat mein munh dhoya paanch minat mein bhojan kiya aur chatapat ramesh ke saath daphtar chala
sample-chap9-33.wav,2102732,ramesh ne taak par se muhare aur bisaat utaarate hue kaha aao ek baajee ho jae phir is maamale ko sochen ise jitana aasaan samajh rahe ho utana aasaan nahin hai
sample-chap6-51.wav,1185452,in saare abhaavon kee poorti ke lie ramaanaath ke paas meetheemeethee badeebadee baaton ke siva aur kya tha
sample-chap10-6.wav,1234844,usane manheeman hisaab laga liya tha ki kitana maasik bachat ho jaane se vah jaalapa ke lie chandrahaar banava sakega
sample-chap4-80.wav,1707596,jaalapa ne apanee lambeelambee palaken uthaakar usakee or aise deennajar se dekha maano jeevan mein ab usake lie koee aasha nahin hai
sample-chap2-30.wav,508076,eeshvar se manaatee thee ki kaheen se baat aae
sample-chap9-70.wav,1248956,kuchh bacha bhee leta hoon lekin jis ghar mein bahut se aadamee hon ladakon kee padhaee ho ladakiyon kee shaadiyaan hon vah aadamee kya kar sakata hai
sample-chap5-49.wav,903212,kiya to mainne hee magar yah bala to kisee tarah sir se taalanee chaahie
sample-chap5-45.wav,412820,ramaanaath ke kathan mein bahut kuchh saty tha
sample-chap6-70.wav,924380,nahin to aaj mere paas bhee gahane na hote ekek karake sab nikal gae
sample-chap2-7.wav,642140,shaayad isalie ki vah apanee aankhon se is tarah ke drshy dekh chuke the
sample-chap4-63.wav,1037276,vah harabhara lahalahaata hua paudha jal gaya keval usakee raakh rah gaee
sample-chap4-101.wav,903212,raadha to kya tum jaanatee ho jaalapa ka chandrahaar na banega
sample-chap6-16.wav,310508,dayaanaath ko ek upaay soojha
sample-chap3-19.wav,1100780,socha do hajaar seedhe hue jaate hain paanchsaat sau roopaye rah jaenge vah kahaan jaate hain
sample-chap8-20.wav,966716,jab yahaan koee meree baat nahin poochhata to main bhee kisee ko apana nahin samajhatee
sample-chap4-95.wav,1079612,raadha aur baasantee dil mein kaamp rahee theen ki jaalapa kaheen taad na jaay
sample-chap5-22.wav,543356,saare gahane sandook mein band kar rakhe hain
sample-chap9-149.wav,1601756,tum to mujhe jaanate ho ab to boodha ho gaya hoon lekin main tumase sach kahata hoon is vidhurjeevan mein mainne kisee stree kee or aankh tak nahin uthaee
sample-chap4-68.wav,599804,kamare mein ek aale par shiv kee moorti rakhee huee thee
sample-chap1-6.wav,620972,dochaar jhool raheen hain do chaar jhula rahee hain
sample-chap11-14.wav,776204,vah saahabee thaath banaakar saare daphtar par rob jamaana chaahata tha
sample-chap8-63.wav,1001996,dochaar sakheesaheliyaan hain khetkhalihaan hain baagbageeche hain jee bahalata rahega
sample-chap4-69.wav,1157228,usane use uthaakar aisa pataka ki usakee aashaon kee bhaanti vah bhee choorchoor ho gaee
sample-chap1-50.wav,1277180,unakee vyaavahaarik buddhi mein yah vichaar hee na aata tha ki jaalapa kisee aur cheej se adhik prasann ho sakatee hai
sample-chap4-115.wav,1111364,jaalapa ne ek lambee saans lekar kaha kya kahoon bahan mujhe to aasha nahin hai
sample-chap4-10.wav,493964,aatishabaajee hee manoranjan ka kendr thee
sample-chap4-66.wav,973772,us niraasha ke aavesh mein usaka aisa jee chaahane laga ki apana munh noch daale
sample-chap8-40.wav,624500,rama khisiyaanasa hokar ek kinaare khada ho gaya
sample-chap10-23.wav,592748,pachaassaath roopaye oopar se mil jaenge
sample-chap11-86.wav,762092,jaalapa ekaant mein is soocheepatr ko bade dhyaan se dekha karatee
sample-chap6-91.wav,585692,udhar badanaamee huee idhar yah aaphat sir par aaee
sample-chap3-2.wav,726812,dayaanaath kee sajjanata ne unhen vasheebhoot kar liya
sample-chap4-129.wav,44,shahajaadee meree baat chhodo mera khasam to meree baat hee nahin poochhata
sample-chap3-30.wav,1026692,dayaanaath ne sharamaakar kaha nahinnahin magar aakhir vahaan bhee to kuchh milega
sample-chap8-18.wav,839708,mera jis vakt jee chaahega jaoongee jis vakt jee chaahega aaoongee
sample-chap9-80.wav,769148,aajakal chandrama balavaan hain
sample-chap3-11.wav,1721708,ve saare teemataam naachtamaashe jinakee kalpana ka unhonne gala ghont diya tha vahee roop dhaaran karake unake saamane aa gae
sample-chap9-89.wav,980828,ramaanaath achchha aaie aap bhee kya kahenge magar main paanch baaziyon se kam na kheloonga
sample-chap6-58.wav,388124,ekaek use ek chaal soojhee
sample-chap3-35.wav,705644,baraat aise dhoom se jaanee chaahie ki gaanvbhar mein shor mach jaay
sample-chap1-34.wav,493964,vah kisaan na the par khetee karate the
sample-chap9-135.wav,359900,saahab daantvaant to na bataenge
sample-chap6-27.wav,483380,dayaanaath vah mujhase nahin ho sakata
sample-chap9-116.wav,613916,ramesh ajee vah arjee dena hai ki nahin tumako
sample-chap1-37.wav,493964,vah the jameendaar ke mukhtaar
sample-chap6-60.wav,2307356,kitanee neechata hai kitana kapat kitanee nirdayata apanee preyasee ke saath aisee dhoortata usake man ne use dhikkaara agar is vakt use koee ek hajaar roopaya de deta to vah usaka umrabhar ke lie gulaam ho jaata
sample-chap4-105.wav,1714652,raadha aur baasantee manheeman shahajaadee ko kos rahee theen aur thappad dikhadikhaakar dhamaka rahee theen par shahajaadee ko is vakt tamaashe ka maja aa raha tha
sample-chap9-46.wav,472796,shataranj unake lie sharaab se kam maadak na tha
sample-chap6-158.wav,44,mujhase kahane lagee jeeja to bade rasik jaan padate hain
sample-chap9-103.wav,522188,nahin to rama ko lagaataar teen maat dena aasaan na tha
sample-chap8-58.wav,232892,jaroor yahee baat hai
sample-chap4-41.wav,1298348,yah kangan to dekho bilkul pakkee jadaee hai kitana baareek kaam hai ki aankh nahin thaharatee kaisa damak raha hai
sample-chap11-30.wav,536300,samajh gae abhee naya josh hai naee sanak hai
sample-chap11-105.wav,1862828,apane man ka sanshay mitaane aur jaalapa ke man kee thaah lene ke lie rama ne maano dubbee maaree yah kaun jaanata tha ki dolee se utarate hee yah vipatti tumhaara svaagat karegee
sample-chap10-27.wav,1157228,main jise chaahoon dinabhar daphtar mein khada rakhoon mahaajanon ka ekek minat ekek asharaphee ke baraabar hai
sample-chap10-82.wav,1481804,ek kshan mein paarsal taiyaar ho gaya aur rama use liye hue chintit bhaav se neeche chala
sample-chap1-47.wav,543356,tab se bechaare bahut sambhalakar chalate the
sample-chap9-28.wav,2861252,ramesh baaboojee ke paas kya kaee ka khajaana rakha hua hai abhee chaarpaanch hazaar kharch kie hain phir kahaan se laakar gahane banava den dasbees hazaar roopaye honge to abhee to bachche bhee to saamane hain aur naukaree ka bharosa hee kya pachaas roope hota hee kya hai
sample-chap8-76.wav,1227788,jaalapa isamen sharm kee kaunsee baat hai kahate sharm aatee ho to khat likh do
sample-chap8-28.wav,352844,yahaan kaunsa sukh bhog rahee hoon
sample-chap9-11.wav,508076,shataranj kee ek baajee bhee na huee
sample-chap6-47.wav,522188,baakee saara kaam apane hee haathon karana padata tha
sample-chap6-66.wav,1961612,tum vichitr aadamee ho na khud maangoge na mujhe maangane doge to aakhir yah naav kaise chalegee main ek baar nahin hajaar baar kah chuka ki mujhase koee aasha mat rakho
sample-chap9-40.wav,910268,ramesh ajee dochaar chaalen chalo to aapheeaap jee lag jaayaga
sample-chap8-48.wav,508076,bujhatee huee aag mein tel pad gaya
sample-chap6-6.wav,374012,shaayad apane gharavaalon ko bhee likh bheje
sample-chap4-81.wav,592748,haan bahan sab saadh pooree ho gaee
sample-chap10-14.wav,755036,jaalapa ne uchhalakar poochha sach kitane kee jagah hai
sample-chap4-127.wav,44,shahajaadee tum bhee to sasuraal se saalabhar baad aaee ho kaunkaunsee naee cheejen banava laee
sample-chap5-15.wav,324620,khaakar tab baitho
sample-chap9-98.wav,405764,teesaree baazee khatm huee to do baj gae
sample-chap6-72.wav,522188,tab se ek chhalla banavaana bhee naseeb na hua
sample-chap6-77.wav,853820,dayaanaath ne bhaunchakdh hokar kaha utha laoge usase chhipaakar
sample-chap8-14.wav,1439468,rama ne lota uthaaya hee tha ki jaalapa ne aakar ugr bhaav se kaha mujhe mere ghar pahuncha do isee vakt
sample-chap6-151.wav,44,kuchh javaab na diya
sample-chap6-62.wav,522188,koee upaay sochana hee padega
sample-chap8-34.wav,797372,main jaakar apane kapade baandhaatee hoon aur isee gaadee se jaoongee
sample-chap6-114.wav,769148,jaakar chaar paise ka maajoon le lo daude hue aana
sample-chap4-62.wav,1806380,vah laalasa jo aaj saat varsh hue usake hraday mein ankurit huee thee jo is samay pushp aur pallav se ladee khadee thee us par vajrapaat ho gaya
sample-chap8-78.wav,1086668,bola haan yah tumane bahut achchhee tarakeeb batalaee kal jaroor likhoonga
sample-chap11-76.wav,501020,magar jaalapa kee abhilaashaen abhee ek bhee pooree na huee
sample-chap11-46.wav,1040804,rama ne aroochi prakat karate hue kaha ganda kaam hai main sagaee se kaam karana chaahata hoon
sample-chap6-89.wav,755036,ramaanaath us haaytoba se hamaaree kya haani ho sakatee thee
sample-chap4-58.wav,949076,jab maaloom ho gaya chandrahaar nahin hai to usake kaleje par chotsee lag gaee
sample-chap10-43.wav,776204,rama ne chatapat kainchee nikaalee aur paarsal khola usamen devadaar kee ek dibiya nikalee
sample-chap3-22.wav,857348,jadaoo chandrahaar ek hajaar se neeche achchha nahin mil sakata tha
sample-chap5-55.wav,1933388,ramaanaath ne sharamaate hue kaha main is vishay mein kya salaah de sakata hoon magar main itana kah sakata hoon ki is prastaav ko vah khushee se manjoor na karegee
sample-chap11-33.wav,1615868,kis jins par kis hisaab se chungee lee jaatee hai isakee chhapee huee taalika maujood thee rama aadha ghante mein apana kaam samajh gaya
sample-chap10-42.wav,1143116,lekar khushkhush ghar mein aae aur jaalapa ke haathon mein rakhakar bole tumhaare ghar se aaya hai dekho isamen kya hai
sample-chap9-82.wav,331676,ramesh der kya hogee
sample-chap4-135.wav,44,
sample-chap9-42.wav,197612,baazee shuroo huee
sample-chap9-71.wav,1545308,jab tak chhotechhote aadamiyon ka vetan itana na ho jaega ki vah bhalamanasee ke saath nirvaah kar saken tab tak rishvat band na hogee
sample-chap11-53.wav,1079612,yah nahin ki sabase peechhe vaale shor machaakar pahale aa jaen aur pahale vaale khade munh taakate rahen
sample-chap9-127.wav,755036,ramaanaath aisa streebhakt nahin hoon
sample-chap1-59.wav,416348,yah haar paakar vah mugdh ho gaee
sample-chap11-27.wav,2582540,vah seedhe ramesh baaboo se jaakar bola kya mujhe bhee isee mailee daree par bithaana chaahate hain ek achchheesee mez aur kaee kursiyaan bhijavaie aur chaparaasiyon ko hukm deejie ki ek aadamee se jyaada mere saamane na aane paave
sample-chap9-147.wav,1100780,ramaanaath aapane doosaree shaadee kyon nahin kee tab to aapakee umr pachchees se jyaada na rahee hogee
sample-chap8-69.wav,486908,ramaanaath talaash kar raha hoon
sample-chap6-81.wav,2624876,vah bhee apanee bahoo ke saath chhihchhih jo kaam seedhe se chal sakata hai usake lie yah phareb kaheen usakee nigaah pad gaee to samajhate ho vah tumhen dil mein kya samajhegee maang lena isase kaheen achchha hai
sample-chap4-32.wav,1171340,deenadayaal maare bhookhpyaas ke nirjeevse pade the yah samaachaar sunate hee sachet hokar daude
sample-chap1-44.wav,1446524,usase koee poochhata tere bhaee kya hue to vah badee saralata se kahatee badee door khelane gae hain
sample-chap5-33.wav,2575484,dayaanaath ne tyoree chadhaakar kaha jo baat jindagee bhar nahin kee vah ab aakhiree vakt nahin kar sakata bahoo se saaphsaaph kah do usase parda rakhane kee jaroorat hee kya hai aur parda rah hee kitane din sakata hai
sample-chap2-44.wav,409292,tumhaare maangane kee jaroorat hee na padegee
sample-chap8-27.wav,987884,raah mein koee bhediya nahin baitha hai jo mujhe utha le jaega aur utha bhee le jae to kya gam
sample-chap2-60.wav,673892,boleebahoo aa jaegee to usakee aankhen bhee khulengee dekh lena
sample-chap11-69.wav,451628,saare daphtar mein rama kee saraahana hone lagee
sample-chap6-127.wav,613916,ramaanaath theek aaj main tumhen phoolon kee devee banaoonga
sample-chap11-24.wav,910268,kaheen logon mein gaaleegalauj ho rahee hai kaheen chaparaasiyon mein hanseedillagee
sample-chap11-103.wav,1129004,vah drshti baan ke samaan usake hraday ko chhedane lagee usane socha shaayad mujhe bhamr hua
sample-chap5-32.wav,592748,agar tum chaaho to chhah maheene mein sab roopaye chuka sakate ho
sample-chap2-67.wav,508076,
sample-chap10-77.wav,1114892,rama ne ek baar daratedarate phir kaha aisee jaldee kya hai daspaanch din mein lauta dena
sample-chap6-24.wav,1587644,aap kya sarraaph ko dochaarchhah maheene nahin taal sakate aap dena chaahen to itane dinon mein hajaarbaarah sau roopaye badee aasaanee se de sakate hain
sample-chap4-82.wav,1220732,in shabdon mein kitanee apaar marmaantak vedana bharee huee thee isaka anumaan teenon yuvatiyon mein koee bhee na kar sakee
sample-chap9-139.wav,959660,ramesh pahale sab aise hee ghabaraate hain magar sahatesahate aadat pad jaatee hai
sample-chap9-29.wav,596276,ramaanaath main to museebat mein phans gaya
sample-chap4-35.wav,1150172,madooo ne gahane banavae the auraton ne pahane the sabhee aalochana karane lage
sample-chap1-60.wav,1192508,jaalapa ko ab apana haar achchha na lagata pita se bolee baaboojee mujhe bhee aisa hee haar la deejie
sample-chap11-87.wav,642140,rama ko dekhate hee vah soocheepatr chhipa letee thee
sample-chap11-23.wav,486908,sabhee apaneapane kaam kee jaldee macha rahe hain
sample-chap1-69.wav,324620,yah haar chhah sau mein bana tha
sample-chap1-20.wav,522188,vah girojee rang ka ek chandrahaar tha
sample-chap10-58.wav,592748,tum kushal se rahoge to mujhe bahut gahane mil jaenge
sample-chap5-9.wav,1933388,saataven din sarraaph aaya magar yahaan roopaye kahaan the dayaanaath mein lallochappo kee aadat na thee magar aaj unhonne use chakama dene kee khoob koshish kee
sample-chap11-102.wav,719756,use us svapn kee baat bhee yaad aaee jo jaalapa ne choree kee raat ko dekha tha
sample-chap11-52.wav,472796,baakee log apana nambar aane tak baahar rahen
sample-chap11-25.wav,620972,saara kaam bade hee avyavasthit roop se ho raha hai
sample-chap11-44.wav,508076,is ek aane mein aadha chaparaasiyon ka hak hai
sample-chap4-19.wav,331676,bhojan kee taiyaariyaan hone lageen
sample-chap1-26.wav,635084,maata ke hraday par in sahradayata se bhare hue shabdon ne chot kee
sample-chap2-48.wav,2568428,aur phir yahee ek santaan hai bachaakar rakhenge to kisake lie dayaanaath ko ab koee baat na soojhee keval yahee kaha vah chaahe laakh de den chaahe ek na den main na kahoonga ki do na kahoonga ki mat do
sample-chap6-7.wav,409292,chaaron taraph badanaamee hogee
sample-chap8-33.wav,952604,jaalapa yah sab kuchh soch chukee hoon aur jyaada nahin sochana chaahatee
sample-chap1-31.wav,1270124,usake paas jo baalsampatti thee usamen sabase moolyavaan sabase priy yahee billaur ka haar tha
sample-chap9-45.wav,592748,ramesh baaboo kee aankhon mein nashe keesee laalee chhaane lagee
sample-chap4-74.wav,797372,agar ginatee hee ginaanee thee to itane hee daamon mein isake doone gahane aa jaate
sample-chap11-21.wav,2526092,ramesh baaboo se milakar jab vah apane kaam ka chaarj lene aaya to dekha ek baraamade mein phatee huee mailee daree par ek miyaan saahab sandook par rajistar phailae baithe hain aur vyaapaaree log unhen chaaron taraph se ghere khade hain
sample-chap1-16.wav,987884,bisaatee ne apana sandook khola aur chamakateedamakatee cheejen nikaalakar dikhaane laga
sample-chap5-24.wav,465740,bahuen bahut dekheen par aisee bahoo na dekhee thee
sample-chap4-96.wav,2003948,unaka bas chalata to shahajaadee ka munh band kar deteen baarbaar use chup rahane ka ishaara kar rahee theen magar jaalapa ko shahajaadee ka yah vyangy sanvedana se paripoorn jaan pada
sample-chap6-41.wav,381068,vah apane saubhaagy par phoola na samaata tha
sample-chap9-47.wav,853820,bole bohanee to achchhee huee tumhaare lie main ek jagah soch raha hoon
sample-chap11-7.wav,987884,dayaanaath ne phir kaha yah jagah to tees roopaye kee thee tumhen bees hee roope mile
sample-chap8-75.wav,670364,ramaanaath sharm aatee hai kisee se kahate hue
sample-chap3-18.wav,1312460,sarraaph ko ek hajaar nagad mil gae ek hajaar ke lie ek saptaah ka vaada hua to usane koee aapatti na kee
sample-chap6-148.wav,44,jaalapa ne premsaras najaron se dekhakar kaha mere daadaajee tumhen dekhakar gae aur ammaajee se tumhaara bakhaan karane lage to main sochatee thee ki tum kaise hoge
sample-chap6-145.wav,44,use apane oopar itanee ghrna huee ki ek baar jee mein aaya saara kapatvyavahaar khol doon lekin sambhal gaya
sample-chap10-3.wav,853820,aashaadh ka pahala paanee tha ek hee kshan mein vah lathapath ho gaya
sample-chap11-63.wav,779732,ramesh baaboo is nae rang eet kee kaarypatuta par mugdh ho gae
sample-chap8-87.wav,874988,jaalapa ne bistar par se zara khisakakar kaha main bahut jald chalee aaoongee
sample-chap1-40.wav,1009052,vetan kul paanch roopaye paate the jo unake tambaakoo ke kharch ko bhee kaaphee na hota tha
sample-chap4-85.wav,853820,baasantee tumhaaree saas badee chatur jaan padatee hain koee cheej nahin chhodee
sample-chap8-41.wav,966716,jaalapa ne bistaraband se bistare ko baandha aur phir apane sandook ko saaph karane lagee
sample-chap10-54.wav,324620,unake gahane unhen mubaarak hon
sample-chap6-10.wav,656252,dayaanaath to phir kisee doosare bahaane se maangana padega
sample-chap4-49.wav,1051388,maanakee ne ronee soorat banaakar kaha nahin chandrahaar nahin aaya
sample-chap11-16.wav,2356748,vah jaanata tha achchhee aamadanee tabhee ho sakatee hai jab achchha thaath ho sadak ke chaukeedaar ko ek paisa kaaphee samajha jaata hai lekin usakee jagah saarjant ho to kisee kee himmat hee na padegee ki use ek paisa dikhae
sample-chap1-21.wav,698588,maan se bolee amma main yah haar loongee
sample-chap11-88.wav,860876,is haardik kaamana ko prakat karake vah apanee hansee na udavaana chaahatee thee
sample-chap4-97.wav,1107836,sajal netr hokar bolee kya karogee poochhakar bahan jo hona tha so ho gaya
sample-chap1-35.wav,564524,vah jameendaar na the par jameendaaree karate the
sample-chap11-54.wav,1291292,kaee vyaapaariyon ne kaha haan baaboojee yah intajaam ho jae to bahut achchha ho bhabhbhad mein badee der ho jaatee hai
sample-chap9-145.wav,1037276,ramesh poore pachchees ho gae saahab bees baras to stree ka dehaant hue ho gae
sample-chap1-5.wav,670364,ladakiyaan bhee jhool raheen hain aur unakee maataen bhee
sample-chap5-35.wav,620972,bas teenchaar cheejen lauta de to kaam ban jaay
sample-chap2-36.wav,1284236,log to dhan dekhate hain isalie usane is avasar par saaree shakti laga dee aur usakee vijay huee
sample-chap3-27.wav,755036,jaageshvaree doge kahaan se kuchh socha hai
sample-chap5-12.wav,949076,vah teesara din bhee aa gaya aur ab dayaanaath ko apanee laaj rakhane ka koee upaay na soojhata tha
sample-chap10-79.wav,1079612,is par jaalapa ne kathor najaron se dekhakar kaha jab tak main ise lautaan doongee mere dil ko chain na aaega
sample-chap4-89.wav,1771100,jaalapa ne vakrokti ke bhaav se kaha haan deh mein ek aankh ke na hone se kya hota hai aur sab ang hote hee hain aankhen huee to kya na huee to kya
sample-chap4-67.wav,733868,usaka vash chalata to vah chadhaave ko uthaakar aag mein phenk detee
sample-chap9-152.wav,44,yon baaten karate hue donon aadamee daphtar pahunch gae
sample-chap9-36.wav,769148,jab tak yah prashn hal na ho jaay mere hosh thikaane nahin honge
sample-chap3-32.wav,762092,naam jode gahane se nahin hota daandakshina se hota hai
sample-chap9-22.wav,359900,ramaanaath kuchh bhee nahin
sample-chap9-106.wav,472796,bole ab to sona chaahie
sample-chap2-62.wav,762092,jab tak gale mein jua nahin pada hai tabhee tak yah kulelen hain
sample-chap2-52.wav,529244,gahanon ka prabandh kisee sarraaph se kar lena
sample-chap2-21.wav,705644,kisee ka pamp shoo pahan liya kisee kee ghadee kalaee par baandha lee
sample-chap9-67.wav,585692,tees roopayon mein guzar nahin ho sakatee
sample-chap4-27.wav,663308,chadhaava jyonhee pahuncha ghar mein halachal mach gaee
sample-chap6-159.wav,44,sakhiyon ne use khoob chidhaaya bechaaree rooaansee ho gaee
sample-chap10-8.wav,705644,kaunsa aabhooshan kitane ka hoga isaka bhee usane anumaan kar liya tha
sample-chap5-16.wav,952604,dayaanaath ne is tarah gardan uthaee maano sir par saikadon man ka bojh lada hua hai
sample-chap11-62.wav,1019636,yah avasar vah kyon chhodane laga visheshakar jab bade baaboo usake gahare dost the
sample-chap4-15.wav,1192508,usaka saara viraag saaree udaaseenata saaree manovyatha maano chhoomantar ho gaee thee
sample-chap10-75.wav,493964,jab vah mujhe kuchh nahin samajhate to main bhee unhen kuchh nahin samajhatee
sample-chap4-113.wav,917324,haan khoob yaad aaee kyon jallee teree ammaajee ke paas bada achchha chandrahaar hai
sample-chap2-45.wav,261116,vah khud hee denge
sample-chap6-147.wav,44,jaalapa kee nazaron se phir jaane kee kalpana hee usake lie asahy thee
sample-chap10-36.wav,1375964,jaalapa ne ullasit hokar kaha haan jee balki pandrah hee kahana oopar kee aamadanee kee to charcha hee karana vyarth hai
sample-chap6-90.wav,825596,jab itana karane par bhee haaytoba mach gaee to matalab bhee to na poora hua
sample-chap9-130.wav,430460,subahshaam haaziree denee padegee
sample-chap11-101.wav,2173292,aur kuchh bolane se baat badh jaane ka bhay tha par rama ko usakee drshti se aisa bhaasit hua maano use choree ka rahasy maaloom hai aur vah keval sankoch ke kaaran use kholakar nahin kah rahee hai
sample-chap5-3.wav,1009052,isakee jaroorat hee kya thee jyaadasejyaada log yahee to kahate mahaashay bade krpan hain
sample-chap11-43.wav,740924,ek baar koee rasm toot jaatee hai to usaka bandhana mushkil ho jaata hai
sample-chap9-125.wav,889100,ramaanaath kah doonga ramesh baaboo ne aane nahin diya
sample-chap8-13.wav,1390076,jaageshvaree ne paanee laakar rakh diya aur poochha aaj tum dinabhar kahaan rahe lo haathmunh dho daalo
sample-chap8-97.wav,550412,bina kuchh paida kie ab nirvaah nahin hai
sample-chap6-14.wav,1298348,jaageshvaree bolee aur kaunsa bahaana kiya jaayaga agar kaha jaay kisee ko manganee dena hai to shaayad vah degee nahin
sample-chap11-8.wav,1072556,ramaanaath nae aadamee ko poora vetan kaise dete shaayad saalchhah maheene mein badh jaay
sample-chap5-1.wav,1340684,deenadayaal ne khoob diya lekin vahaan se jo kuchh mila vah sab naachtamaashe negachaar mein kharch ho gaya
sample-chap6-134.wav,44,usakee badee ichchha huee ki zara aaeene mein apanee chhavi dekhe
sample-chap10-40.wav,670364,rama ne daravaaze par jaakar dekha to usake naam ek paarsal aaya tha
sample-chap11-100.wav,613916,jaalapa pati kee or teevr drshti se dekhakar rah gaee
sample-chap4-86.wav,769148,jaalapa ne munh udharakar kaha aisa hee hoga
sample-chap5-18.wav,1481804,jaageshvaree bhookh kyon nahin hai raat bhee to kuchh nahin khaaya tha is tarah daanapaanee chhod dene se mahaajan ke roopaye thode hee ada ho jaenge
sample-chap10-12.wav,352844,is vakt daphtar se chala aata hoon
sample-chap6-42.wav,1813436,kya yah ghar aisee anany sundaree ke yogy tha jaalapa ke pita paanch roopaye ke naukar the par jaalapa ne kabhee apane ghar mein jhaadoo na lagaee thee
sample-chap2-1.wav,2003948,munshee deenadayaal kee jaanpahachaan ke aadamiyon mein ek mahaashay dayaanaath the bade hee sajjan aur sahraday kachaharee mein naukar the aur pachaas roopaye vetan paate the
sample-chap9-41.wav,571580,zara akl kee gaanth to khule
sample-chap8-4.wav,423404,aaj usaka chitt bahut khikai tha
sample-chap11-4.wav,712700,mera yahee upadesh hai ki parae paise ko haraam samajhana
sample-chap6-108.wav,398708,dochaar pench ladaadete
sample-chap9-86.wav,553940,ramaanaath achchha kal kee rahee
sample-chap2-57.wav,451628,jaageshvaree ko apane vivaah kee baat yaad aaee
sample-chap9-34.wav,430460,achchheachchhe dhakke kha rahe hain
sample-chap10-57.wav,299924,main kyon baadhak banoon
sample-chap4-64.wav,755036,aaj hee ke din par to usakee samast aashaen avalambit theen
sample-chap8-77.wav,1030220,rama uchhal pada kitana saral upaay tha aur abhee tak yah seedheesee baat use na soojhee thee
sample-chap6-43.wav,395180,kabhee apanee dhotee na chhaantee thee
sample-chap9-15.wav,423404,vah kyon shataranj khelane laga
sample-chap4-71.wav,712700,aabhooshan pahanane se hota hee kya hai
sample-chap3-45.wav,769148,kya kahate
sample-chap3-3.wav,910268,unaka vichaar ek hajaar dene ka tha par ek hajaar teeke hee mein de aae
sample-chap4-50.wav,853820,ek mahila bolee are chandrahaar nahin aaya
sample-chap9-26.wav,317564,jee mein aata hai kaheen bhaag jaoon
sample-chap3-38.wav,786788,usake mitron ne isaka anumodan kiya prastaav sveekrt ho gaya
sample-chap3-24.wav,321092,baajee palat chukee thee
sample-chap9-137.wav,508076,ramaanaath to phir main ghar jaata hoon
sample-chap1-52.wav,197612,yahee usake khilaune the
sample-chap11-97.wav,804428,agar un logon ke hraday hota to kya vahaan jaane se inkaar na kar dete
sample-chap6-98.wav,867932,jab tak dochaar patrpatrikaen na padhalen unhen khaana na hajam hota tha
sample-chap4-75.wav,1009052,vah isee krodh mein bharee baithee thee ki usakee teen sakhiyaan aakar khadee ho gaee
sample-chap5-17.wav,938492,bole tum log jaakar kha lo mujhe bhookh nahin hai
sample-chap9-57.wav,966716,ramesh haan vetan to kam hai magar shaayad aage chalakar badh jae
sample-chap2-66.wav,568052,apanee haar ko chhipaane ka unake paas yahee sanket tha
sample-chap8-72.wav,610388,jaalapa main in logon ka rookh samajhatee hoon
sample-chap4-52.wav,938492,usee mahila ne munh banaakar kaha chandrahaar kee baat hee aur hai
sample-chap6-38.wav,620972,vah pachhataata raha tha ki mainne kyon jaalapa se deengen maareen
sample-chap5-14.wav,677420,jaageshvaree ne aakar kaha bhojan kab se bana thanda ho raha hai
sample-chap6-123.wav,903212,use apanee naak mein khushkee aankhon mein jalan aur sir mein chakkar maaloom ho raha tha
sample-chap1-51.wav,1093724,gudiyaan aur khilaune vah vyarth samajhate the isalie jaalapa aabhooshanon se hee khelatee thee
