filename,wave_size,text
sample-chap4-83.wav,2095676,teenon kautoohal se usakee or taakane lageen maano usaka aashay unakee samajh mein na aaya ho baasantee ne kaha jee chaahata hai kaareegar ke haath choom loon
sample-chap4-84.wav,1164284,shahajaadee bolee chadhaava aisa hee hona chaahie ki dekhane vaale bhadak uthen
sample-chap4-85.wav,853820,baasantee tumhaaree saas badee chatur jaan padatee hain koee cheej nahin chhodee
sample-chap4-86.wav,769148,jaalapa ne munh udharakar kaha aisa hee hoga
sample-chap4-87.wav,829124,raadha aur to sab kuchh hai keval chandrahaar nahin hai
sample-chap4-88.wav,1203092,shahajaadee ek chandrahaar ke na hone se kya hota hai bahan usakee jagah gulooband to hai
sample-chap4-89.wav,1771100,jaalapa ne vakrokti ke bhaav se kaha haan deh mein ek aankh ke na hone se kya hota hai aur sab ang hote hee hain aankhen huee to kya na huee to kya
sample-chap4-90.wav,2243852,baalakon ke munh se gambheer baaten sunakar jaise hamen hansee aa jaatee hai usee tarah jaalapa ke munh se yah laalasa se bharee huee baaten sunakar raadha aur baasantee apanee hansee na rok sakeen
sample-chap4-91.wav,515132,haan shahajaadee ko hansee na aaee
sample-chap4-92.wav,670364,yah aabhooshan laalasa usake lie hansane kee baat nahin rone kee baat thee
sample-chap4-93.wav,1869884,krtrim sahaanubhooti dikhaatee huee bolee sab na jaane kahaan ke jangalee hain ki aur sab cheejen to lae chandrahaar na lae jo sab gahanon ka raaja hai
sample-chap4-94.wav,1256012,laala abhee aate hain to poochhatee hoon ki tumane yah kahaan kee reeti nikaalee hai aisa anarth bhee koee karata hai
sample-chap4-95.wav,1079612,raadha aur baasantee dil mein kaamp rahee theen ki jaalapa kaheen taad na jaay
sample-chap4-96.wav,2003948,unaka bas chalata to shahajaadee ka munh band kar deteen baarbaar use chup rahane ka ishaara kar rahee theen magar jaalapa ko shahajaadee ka yah vyangy sanvedana se paripoorn jaan pada
sample-chap4-97.wav,1107836,sajal netr hokar bolee kya karogee poochhakar bahan jo hona tha so ho gaya
sample-chap4-98.wav,825596,shahajaadee tum poochhane ko kahatee ho main roolaakar chhodoongee
sample-chap4-99.wav,1199564,mere chadhaav par kangan nahin aaya tha us vakt man aisa khakra hua ki saare gahanon par laat maar doon
sample-chap4-100.wav,522188,jab tak kangan na ban gae main neend bhar soee nahin
sample-chap4-101.wav,903212,raadha to kya tum jaanatee ho jaalapa ka chandrahaar na banega
sample-chap4-102.wav,966716,shahajaadee banega tab banega is avasar par to nahin bana
sample-chap4-103.wav,1291292,daspaanch kee cheez to hai nahin ki jab chaaha banava liya saikadon ka kharch hai phir kaareegar to hamesha achchhe nahin milate
sample-chap4-104.wav,2406140,jaalapa ka bhagn hraday shahajaadee kee in baaton se maano jee utha vah roondhe kanth se bolee yahee to main bhee sochatee hoon bahan jab aaj na mila to phir kya milega
sample-chap4-105.wav,1714652,raadha aur baasantee manheeman shahajaadee ko kos rahee theen aur thappad dikhadikhaakar dhamaka rahee theen par shahajaadee ko is vakt tamaashe ka maja aa raha tha
sample-chap4-106.wav,1552364,bolee nahin yah baat nahin hai jallee aagrah karane se sab kuchh ho sakata hai saassasur ko baarbaar yaad dilaatee rahana
sample-chap4-107.wav,832652,bahanoeejee se dochaar din roothe rahane se bhee bahut kuchh kaam nikal sakata hai
sample-chap4-108.wav,1058444,bas yahee samajh lo ki gharavaale chain na lene paen yah baat haradam unake dhyaan mein rahe
sample-chap4-109.wav,776204,unhen maaloom ho jaay ki bina chandrahaar banavae kushal nahin
sample-chap4-110.wav,539828,tum zara bhee dheelee padeen aur kaam bigada
sample-chap4-111.wav,1520612,raadha ne hansee ko rokate hue kaha inase na bane to tumhen bula len kyon ab uthogee ki saaree raat upadesh hee karatee rahogee
sample-chap4-112.wav,994940,shahajaadee chalatee hoon aisee kya bhaagad padee hai
sample-chap4-113.wav,917324,haan khoob yaad aaee kyon jallee teree ammaajee ke paas bada achchha chandrahaar hai
sample-chap4-114.wav,363428,tujhe na dengee
sample-chap4-115.wav,1111364,jaalapa ne ek lambee saans lekar kaha kya kahoon bahan mujhe to aasha nahin hai
sample-chap4-116.wav,1256012,shahajaadee ek baar kahakar dekho to ab unake kaun pahananeodhane ke din baithe hain
sample-chap4-117.wav,599804,jaalapa mujhase to na kaha jaayaga
sample-chap4-118.wav,409292,shahajaadee main kah doongee
sample-chap4-119.wav,719756,jaalapa nahinnahin tumhaare haath jodatee hoon
sample-chap4-120.wav,649196,main zara unake maatrsneh kee pareeksha lena chaahatee hoon
sample-chap4-121.wav,1129004,baasantee ne shahajaadee ka haath pakadakar kaha ab uthegee bhee ki yahaan saaree raat upadesh hee detee rahegee
sample-chap4-122.wav,1488860,shahajaadee uthee par jaalapa raasta rokakar khadee ho gaee aur bolee nahin abhee baitho bahan tumhaare pairon padatee hoon
sample-chap4-123.wav,698588,shahajaadee jab yah donon chudailen baithane bhee den
sample-chap4-124.wav,599804,main to tumhen gur sikhaatee hoon aur yah donon mujh par jhallaatee hain
sample-chap4-125.wav,705644,sun nahin rahee ho main bhee vish kee gaanth hoon
sample-chap4-126.wav,743040,baasantee vish kee gaanth to too hai hee
sample-chap4-127.wav,44,shahajaadee tum bhee to sasuraal se saalabhar baad aaee ho kaunkaunsee naee cheejen banava laee
sample-chap4-128.wav,44,baasantee aur tumane teen saal mein kya banava liya
sample-chap4-129.wav,44,shahajaadee meree baat chhodo mera khasam to meree baat hee nahin poochhata
sample-chap4-130.wav,44,raadha prem ke saamane gahanon ka koee mooly nahin
sample-chap4-131.wav,44,shahajaadee to sookha prem tumheen ko gale
sample-chap4-132.wav,44,itane mein maanakee ne aakar kaha tum teenon yahaan baithee kya kar rahee ho chalo vahaan log khaana khaane aa rahe hain
sample-chap4-133.wav,44,teenon yuvatiyaan chalee gaee
sample-chap4-134.wav,44,jaalapa maata ke gale mein chandrahaar kee shobha dekhakar manheeman sochane lagee gahanon se inaka jee ab tak nahin bhara
sample-chap4-135.wav,44,
sample-chap5-0.wav,1397132,mahaashay dayaanaath jitanee umangon se byaah karane gae the utana hee hatotsaah hokar laute
sample-chap5-1.wav,1340684,deenadayaal ne khoob diya lekin vahaan se jo kuchh mila vah sab naachtamaashe negachaar mein kharch ho gaya
sample-chap5-2.wav,1058444,baarbaar apanee bhool par pachhataate kyon dikhaave aur tamaashe mein itane roopaye kharch kie
sample-chap5-3.wav,1009052,isakee jaroorat hee kya thee jyaadasejyaada log yahee to kahate mahaashay bade krpan hain
sample-chap5-4.wav,1121948,utana sun lene mein kya haani thee mainne gaanv vaalon ko tamaasha dikhaane ka theka to nahin liya tha
sample-chap5-5.wav,359900,yah sab rama ka dussaahas hai
sample-chap5-6.wav,613916,usee ne saare kharch badhabadhaakar mera divaala nikaal diya
sample-chap5-7.wav,1072556,aur sab takaaje to daspaanch din tal bhee sakate the par sarraaph kisee tarah na maanata tha
sample-chap5-8.wav,691532,shaadee ke saataven din use ek hajaar roopaye dene ka vaada tha
sample-chap5-9.wav,1933388,saataven din sarraaph aaya magar yahaan roopaye kahaan the dayaanaath mein lallochappo kee aadat na thee magar aaj unhonne use chakama dene kee khoob koshish kee
sample-chap5-10.wav,747980,kist baandhakar sab roopaye chhah maheene mein ada kar dene ka vaada kiya
sample-chap5-11.wav,2543732,phir teen maheene par aae magar sarraaph bhee ek hee ghuta hua aadamee tha usee vakt tala jab dayaanaath ne teesare din baakee rakam kee cheejen lauta dene ka vaada kiya aur yah bhee usakee sajjanata hee thee
sample-chap5-12.wav,949076,vah teesara din bhee aa gaya aur ab dayaanaath ko apanee laaj rakhane ka koee upaay na soojhata tha
sample-chap5-13.wav,1756988,koee chalata hua aadamee shaayad itana vyagr na hota heelehavaale karake mahaajan ko maheenon taalata rahata lekin dayaanaath is maamale mein anaadee the
sample-chap5-14.wav,677420,jaageshvaree ne aakar kaha bhojan kab se bana thanda ho raha hai
sample-chap5-15.wav,324620,khaakar tab baitho
sample-chap5-16.wav,952604,dayaanaath ne is tarah gardan uthaee maano sir par saikadon man ka bojh lada hua hai
sample-chap5-17.wav,938492,bole tum log jaakar kha lo mujhe bhookh nahin hai
sample-chap5-18.wav,1481804,jaageshvaree bhookh kyon nahin hai raat bhee to kuchh nahin khaaya tha is tarah daanapaanee chhod dene se mahaajan ke roopaye thode hee ada ho jaenge
sample-chap5-19.wav,1256012,dayaanaath main sochata hoon use aaj kya javaab doonga main to yah vivaah karake bura phans gaya
sample-chap5-20.wav,797372,bahoo kuchh gahane lauta to degee
sample-chap5-21.wav,1693484,jaageshvaree bahoo ka haal to sun chuke phir bhee usase aisee aasha rakhate ho usakee tek hai ki jab tak chandrahaar na ban jaayaga koee gahana hee na pahanoongee
sample-chap5-22.wav,543356,saare gahane sandook mein band kar rakhe hain
sample-chap5-23.wav,719756,bas vahee ek billauree haar gale mein daale hue hai
sample-chap5-24.wav,465740,bahuen bahut dekheen par aisee bahoo na dekhee thee
sample-chap5-25.wav,1192508,phir kitana bura maaloom hota hai ki kal kee aaee bahoo usase gahane chheen lie jaen
sample-chap5-26.wav,2871836,dayaanaath ne chidhakar kaha tum to jale par namak chhidakatee ho bura maaloom hota hai to lao ek hajaar nikaalakar de do mahaajan ko de aaoon detee ho bura mujhe khud maaloom hota hai lekin upaay kya hai gala kaise chhootega
sample-chap5-27.wav,1425356,jaageshvaree bete ka byaah kiya hai ki thattha hai shaadeebyaah mein sabhee karz lete hain tumane koee naee baat nahin kee
sample-chap5-28.wav,557468,khaanepahanane ke lie kaun karj leta hai
sample-chap5-29.wav,2356748,dharmaatma banane ka kuchh phal milana chaahie ya nahin tumhaare hee darje par satyadev hain pakka makaan khadaakar diya jameendaaree khareed lee betee ke byaah mein kuchh nahin to paanch hazaar to kharch kie hee honge
sample-chap5-30.wav,818540,dayaanaath jabhee donon ladake bhee to chal die
sample-chap5-31.wav,1368908,jaageshvaree maranajeena to sansaar kee gati hai lete hain vah bhee marate hain nahin lete vah bhee marate hain
sample-chap5-32.wav,592748,agar tum chaaho to chhah maheene mein sab roopaye chuka sakate ho
sample-chap5-33.wav,2575484,dayaanaath ne tyoree chadhaakar kaha jo baat jindagee bhar nahin kee vah ab aakhiree vakt nahin kar sakata bahoo se saaphsaaph kah do usase parda rakhane kee jaroorat hee kya hai aur parda rah hee kitane din sakata hai
sample-chap5-34.wav,628028,aaj nahin to kal saara haal maaloom hee ho jaega
sample-chap5-35.wav,620972,bas teenchaar cheejen lauta de to kaam ban jaay
sample-chap5-36.wav,444572,tum usase ek baar kaho to
sample-chap5-37.wav,1065500,jaageshvaree jhunjhalaakar bolee usase tumheen kaho mujhase to na kaha jaayaga
sample-chap5-38.wav,649196,sahasa ramaanaath tenisraiket liye baahar se aaya
sample-chap5-39.wav,1735820,saphed tenis shart tha saphed pataloon kainavas ka joota gore rang aur sundar mukhaakrti par is pahanaave ne raeeson kee shaan paida kar dee thee
sample-chap5-40.wav,515132,roomaal mein bele ke gajare liye hue tha
sample-chap5-41.wav,374012,usase sugandh ud rahee thee
sample-chap5-42.wav,4332428,maatapita kee aankhen bachaakar vah jeene par jaana chaahata tha ki jaageshvaree ne toka inheen ke to sab kaante boe hue hain inase kyon nahin salaah lete rama se tumane naachtamaashe mein baarahterah sau roopaye uda die batalao sarraaph ko kya javaab diya jaay badee mushkilon se kuchh gahane lautaane par raajee hua magar bahoo se gahane maange kaun yah sab tumhaaree hee karatoot hai
sample-chap5-43.wav,1354796,ramaanaath ne is aakshep ko apane oopar se hataate hue kaha mainne kya kharch kiya jo kuchh kiya baaboojee ne kiya
sample-chap5-44.wav,705644,haan jo kuchh mujhase kaha gaya vah mainne kiya
sample-chap5-45.wav,412820,ramaanaath ke kathan mein bahut kuchh saty tha
sample-chap5-46.wav,1365380,yadi dayaanaath kee ichchha na hotee to rama kya kar sakata tha jo kuchh hua unheen kee anumati se hua
sample-chap5-47.wav,677420,ramaanaath par iljaam rakhane se to koee samasya hal na ho sakatee thee
sample-chap5-48.wav,479852,bole main tumhen iljaam nahin deta bhaee
sample-chap5-49.wav,903212,kiya to mainne hee magar yah bala to kisee tarah sir se taalanee chaahie
sample-chap5-50.wav,261116,sarraaph ka takaaja hai
sample-chap5-51.wav,345788,kal usaka aadamee aavega
sample-chap5-52.wav,1213676,use kya javaab diya jaega meree samajh mein to yahee ek upaay hai ki utane roopaye ke gahane use lauta die jaen
sample-chap5-53.wav,1248956,gahane lauta dene mein bhee vah jhanjhat karega lekin dasbees roopaye ke lobh mein lautaane par raajee ho jaayaga
sample-chap5-54.wav,501020,tumhaaree kya salaah hai
sample-chap5-55.wav,1933388,ramaanaath ne sharamaate hue kaha main is vishay mein kya salaah de sakata hoon magar main itana kah sakata hoon ki is prastaav ko vah khushee se manjoor na karegee
sample-chap5-56.wav,949076,amma to jaanatee hain ki chadhaave mein chandrahaar na jaane se use kitana bura laga tha
sample-chap5-57.wav,818540,pran kar liya hai jab tak chandrahaar na ban jaega koee gahana na pahanoongee
sample-chap5-58.wav,1213676,jaageshvaree ne apane paksh ka samarthan hote dekh khush hokar kaha yahee to main inase kah rahee hoon
sample-chap5-59.wav,1150172,ramaanaath ronadhona mach jaayaga aur isake saath ghar ka parda bhee khul jaega
sample-chap5-60.wav,2734244,dayaanaath ne maatha sikodakar kaha usase parda rakhane kee jaroorat hee kya apanee yathaarth sthiti ko vah jitanee hee jaldee samajh le utana hee achchha
sample-chap6-0.wav,1185452,ramaanaath ne javaanon ke svabhaav ke anusaar jaalapa se khoob jeebh udaee thee
sample-chap6-1.wav,444572,khoob badhbadhakar baaten kee theen
sample-chap6-2.wav,529244,jameendaaree hai usase kaee hajaar ka napha hai
sample-chap6-3.wav,592748,baink mein roopaye hain unaka sood aata hai
sample-chap6-4.wav,903212,jaalapa se ab agar gahane kee baat kahee gaee to ramaanaath ko vah poora labaadiya samajhegee
sample-chap6-5.wav,1397132,bola parda to ek din khul hee jaayaga par itanee jaldee khol dene ka nateeja yahee hoga ki vah hamen neech samajhane lagegee
sample-chap6-6.wav,374012,shaayad apane gharavaalon ko bhee likh bheje
sample-chap6-7.wav,409292,chaaron taraph badanaamee hogee
sample-chap6-8.wav,1037276,dayaanaath hamane to deenadayaal se yah kabhee na kaha tha ki ham lakhapatee hain
sample-chap6-9.wav,2130956,ramaanaath to aapane yahee kab kaha tha ki ham udhaar gahane lae hain aur dochaar din mein lauta denge aakhir yah saara svaang apanee dhaak baithaane ke lie hee kiya tha ya kuchh aur
sample-chap6-10.wav,656252,dayaanaath to phir kisee doosare bahaane se maangana padega
sample-chap6-11.wav,892628,bina maange kaam nahin chal sakata kal ya to roopaye dene padenge ya gahane lautaane padenge
sample-chap6-12.wav,479852,aur koee raah nahin
sample-chap6-13.wav,356372,ramaanaath ne koee javaab na diya
sample-chap6-14.wav,1298348,jaageshvaree bolee aur kaunsa bahaana kiya jaayaga agar kaha jaay kisee ko manganee dena hai to shaayad vah degee nahin
sample-chap6-15.wav,747980,degee bhee to dochaar din mein lautaenge kaise
sample-chap6-16.wav,310508,dayaanaath ko ek upaay soojha
sample-chap6-17.wav,2970620,bole agar un gahanon ke badale mulamme ke gahane de die jaen magar turant hee unhen gyaat ho gaya ki yah lachar baat hai khud hee usaka virodh karate hue kaha haan baad mulamma ud jaayaga to phir lajjit hona padega
sample-chap6-18.wav,359900,akl kuchh kaam nahin karatee
sample-chap6-19.wav,656252,mujhe to yahee soojhata hai yah saaree sthiti use samajha dee jaay
sample-chap6-20.wav,889100,zara der ke lie use dukh to jaroor hoga lekin aage ke vaaste raasta saaph ho jaega
sample-chap6-21.wav,1305404,sambhav tha jaisa dayaanaath ka vichaar tha ki jaalapa rodhokar shaant ho jaayagee par rama kee isamen kirakiree hotee thee
sample-chap6-22.wav,515132,phir vah munh na dikha sakega
sample-chap6-23.wav,1926332,jab vah usase kahegee tumhaaree jameendaaree kya huee baink ke roopaye kya hue to use kya javaab dega virakt bhaav se bola isamen beijjatee ke siva aur kuchh na hoga
sample-chap6-24.wav,1587644,aap kya sarraaph ko dochaarchhah maheene nahin taal sakate aap dena chaahen to itane dinon mein hajaarbaarah sau roopaye badee aasaanee se de sakate hain
sample-chap6-25.wav,458684,dayaanaath ne poochha kaise
sample-chap6-26.wav,673892,ramaanaath usee tarah jaise aapake aur bhaee karate hain
sample-chap6-27.wav,483380,dayaanaath vah mujhase nahin ho sakata
sample-chap6-28.wav,673892,teenon kuchh der tak maun baithe rahe
sample-chap6-29.wav,462212,dayaanaath ne apana phaisala suna diya
sample-chap6-30.wav,578636,jaageshvaree aur rama ko yah phaisala manjoor na tha
sample-chap6-31.wav,853820,isalie ab is gutthee ke sulajhaane ka bhaar unheen donon par tha
sample-chap6-32.wav,564524,jaageshvaree ne bhee ek tarah se nishchay kar liya tha
sample-chap6-33.wav,649196,dayaanaath ko jhakh maarakar apana niyam todana padega
sample-chap6-34.wav,1037276,yah kahaan kee neeti hai ki hamaare oopar sankat pada hua ho aur ham apane niyamon ka raag alaape jaen
sample-chap6-35.wav,292868,ramaanaath buree tarah phansa tha
sample-chap6-36.wav,829124,vah khoob jaanata tha ki pitaajee ne jo kaam kabhee nahin kiya vah aaj na karenge
sample-chap6-37.wav,1100780,unhen jaalapa se gahane maangane mein koee sankoch na hoga aur yahee vah na chaahata tha
sample-chap6-38.wav,620972,vah pachhataata raha tha ki mainne kyon jaalapa se deengen maareen
sample-chap6-39.wav,571580,ab apane munh kee laalee rakhane ka saara bhaar usee par tha
sample-chap6-40.wav,804428,jaalapa kee anupam chhavi ne pahale hee din us par mohinee daal dee thee
sample-chap6-41.wav,381068,vah apane saubhaagy par phoola na samaata tha
sample-chap6-42.wav,1813436,kya yah ghar aisee anany sundaree ke yogy tha jaalapa ke pita paanch roopaye ke naukar the par jaalapa ne kabhee apane ghar mein jhaadoo na lagaee thee
sample-chap6-43.wav,395180,kabhee apanee dhotee na chhaantee thee
sample-chap6-44.wav,430460,apana bichhaavan na bichhaaya tha
sample-chap6-45.wav,860876,yahaan tak ki apanee ke dhotee kee kheench tak na see thee
sample-chap6-46.wav,973772,dayaanaath pachaas roopaye paate the par yahaan keval chaukabaasan karane ke lie maharee thee
sample-chap6-47.wav,522188,baakee saara kaam apane hee haathon karana padata tha
sample-chap6-48.wav,1072556,jaalapa shahar aur dehaat ka phark kya jaane shahar mein rahane ka use kabhee avasar hee na pada tha
sample-chap6-49.wav,1735820,vah kaee baar pati aur saas se saashchary poochh chukee thee kya yahaan koee naukar nahin hai jaalapa ke ghar doodhdaheeghee kee kamee nahin thee
sample-chap6-50.wav,444572,yahaan bachchon ko bhee doodh mayassar na tha
sample-chap6-51.wav,1185452,in saare abhaavon kee poorti ke lie ramaanaath ke paas meetheemeethee badeebadee baaton ke siva aur kya tha
sample-chap6-52.wav,772676,ghar ka kiraaya paanch roopaya tha ramaanaath ne pandrah batalae the
sample-chap6-53.wav,1047860,ladakon kee shiksha ka kharch mushkil se das roopaye tha ramaanaath ne chaalees batalae the
sample-chap6-54.wav,973772,us samay use isakee zara bhee shanka na thee ki ek din saara bhanda phat jaega
sample-chap6-55.wav,1136060,mithya dooradarshee nahin hota lekin vah din itanee jaldee aayaga yah kaun jaanata tha
sample-chap6-56.wav,1813436,agar usane ye deengen na maaree hoteen to jaageshvaree kee tarah vah bhee saara bhaar dayaanaath par chhodakar nishchint ho jaata lekin is vakt vah apane hee banae hue jaal mein phans gaya tha
sample-chap6-57.wav,1827548,kaise nikale usane kitane hee upaay soche lekin koee aisa na tha jo aage chalakar use ulajhanon mein na daal deta daladal mein na phansa deta
sample-chap6-58.wav,388124,ekaek use ek chaal soojhee
sample-chap6-59.wav,1573532,usaka dil uchhal pada par is baat ko vah munh tak na la saka oh
sample-chap6-60.wav,2307356,kitanee neechata hai kitana kapat kitanee nirdayata apanee preyasee ke saath aisee dhoortata usake man ne use dhikkaara agar is vakt use koee ek hajaar roopaya de deta to vah usaka umrabhar ke lie gulaam ho jaata
sample-chap6-61.wav,917324,dayaanaath ne poochha koee baat soojhee mujhe to kuchh nahin soojhata
sample-chap6-62.wav,522188,koee upaay sochana hee padega
sample-chap6-63.wav,409292,pa hee sochie mujhe to kuchh nahin soojhata
sample-chap6-64.wav,1192508,kyon nahin usase doteen gahane maang lete tum chaaho to le sakate ho hamaare lie mushkil hai
sample-chap6-65.wav,317564,mujhe sharm aatee hai
sample-chap6-66.wav,1961612,tum vichitr aadamee ho na khud maangoge na mujhe maangane doge to aakhir yah naav kaise chalegee main ek baar nahin hajaar baar kah chuka ki mujhase koee aasha mat rakho
sample-chap6-67.wav,931436,main apane aakhiree din jel mein nahin kaat sakata isamen sharm kee kya baat hai meree samajh mein nahin aata
sample-chap6-68.wav,966716,kisake jeevan mein aise kuavasar nahin aate tumheen apanee maan se poochho
sample-chap6-69.wav,1185452,jaageshvaree ne anumodan kiya mujhase to nahin dekha jaata tha ki apana aadamee chinta mein pada rahe main gahane pahane baithee rahoon
sample-chap6-70.wav,924380,nahin to aaj mere paas bhee gahane na hote ekek karake sab nikal gae
sample-chap6-71.wav,973772,vivaah mein paanch hajaar se kam ka chadhaava nahin gaya tha magar paanch hee saal mein sab svaaha ho gaya
sample-chap6-72.wav,522188,tab se ek chhalla banavaana bhee naseeb na hua
sample-chap6-73.wav,1044332,dayaanaath zor dekar bole sharm karane ka yah avasar nahin hai
sample-chap6-74.wav,402236,inhen maangana padega
sample-chap6-75.wav,1086668,ramaanaath ne jhempate hue kaha main maang to nahin sakata kahie utha laoon
sample-chap6-76.wav,987884,yah kahatekahate lajja kshobh aur apanee neechata ke gyaan se usakee aankhen sajal ho gaee
sample-chap6-77.wav,853820,dayaanaath ne bhaunchakdh hokar kaha utha laoge usase chhipaakar
sample-chap6-78.wav,910268,ramaanaath ne teevr kanth se kaha aur aap kya samajh rahe hain
sample-chap6-79.wav,1587644,dayaanaath ne maathe par haath rakh liya aur ek kshan ke baad aahat kanth se bole nahin main aisa na karane doonga
sample-chap6-80.wav,543356,mainne chhal kabhee nahin kiya aur na kabhee karoonga
sample-chap6-81.wav,2624876,vah bhee apanee bahoo ke saath chhihchhih jo kaam seedhe se chal sakata hai usake lie yah phareb kaheen usakee nigaah pad gaee to samajhate ho vah tumhen dil mein kya samajhegee maang lena isase kaheen achchha hai
sample-chap6-82.wav,585692,ramaanaath aapako isase kya matalab
sample-chap6-83.wav,1517084,mujhase cheezen le leejiega magar jab aap jaanate the yah naubat aaegee to itane jevar le jaane kee jaroorat hee kya thee vyarth kee vipatti mol lee
sample-chap6-84.wav,889100,isase kaee laakh guna achchha tha ki aasaanee se jitana le ja sakate utana hee le jaate
sample-chap6-85.wav,1495916,us bhojan se kya laabh ki pet mein peeda hone lage main to samajh raha tha ki aapane koee maarg nikaal liya hoga
sample-chap6-86.wav,719756,mujhe kya maaloom tha ki aap mere sir yah museebaton kee tokaree patak denge
sample-chap6-87.wav,543356,varana main un cheezon ko kabhee na le jaane deta
sample-chap6-88.wav,1241900,dayaanaath kuchh lajjit hokar bole itane par bhee chandrahaar na hone se vahaan haaytoba mach gaee
sample-chap6-89.wav,755036,ramaanaath us haaytoba se hamaaree kya haani ho sakatee thee
sample-chap6-90.wav,825596,jab itana karane par bhee haaytoba mach gaee to matalab bhee to na poora hua
sample-chap6-91.wav,585692,udhar badanaamee huee idhar yah aaphat sir par aaee
sample-chap6-92.wav,508076,main yah nahin dikhaana chaahata ki ham itane phatehaal hain
sample-chap6-93.wav,416348,choree ho jaane par to sabr karana hee padega
sample-chap6-94.wav,522188,dayaanaath chup ho gae
sample-chap6-95.wav,867932,us aavesh mein rama ne unhen khoob khareekharee sunaee aur vah chupachaap sunate rahe
sample-chap6-96.wav,663308,aakhir jab na suna gaya to uthakar pustakaalay chale gae
sample-chap6-97.wav,345788,yah unaka nity ka niyam tha
sample-chap6-98.wav,867932,jab tak dochaar patrpatrikaen na padhalen unhen khaana na hajam hota tha
sample-chap6-99.wav,1023164,usee surakshit gadhee mein pahunchakar ghar kee chintaon aur baadhaon se unakee jaan bachatee thee
sample-chap6-100.wav,691532,rama bhee vahaan se utha par jaalapa ke paas na jaakar apane kamare mein gaya
sample-chap6-101.wav,1975724,usaka koee kamara alag to tha nahin ek hee mardaana kamara tha isee mein dayaanaath apane doston se gapshap karate donon ladake padhate aur rama mitron ke saath shataranj khelata
sample-chap6-102.wav,515132,rama kamare mein pahuncha to donon ladake taash khel rahe the
sample-chap6-103.wav,758564,gopee ka terahavaan saal tha vishvambhar ka navaan
sample-chap6-104.wav,1160756,khud chaahe dinabhar sairsapaate kiya kare magar kya majaal ki bhaee kaheen ghoomane nikal jaen
sample-chap6-105.wav,557468,dayaanaath khud ladakon ko kabhee na maarate the
sample-chap6-106.wav,458684,avasar milata to unake saath khelate the
sample-chap6-107.wav,726812,unhen kanakauve udaate dekhakar unakee baalprakrti sajag ho jaatee thee
sample-chap6-108.wav,398708,dochaar pench ladaadete
sample-chap6-109.wav,490436,bachchon ke saath kabheekabhee gulleedanda bhee khelate the
sample-chap6-110.wav,839708,isalie ladake jitana rama se darate utana hee pita se prem karate the
sample-chap6-111.wav,952604,rama ko dekhate hee ladakon ne taash ko taat ke neeche chhipa diya aur padhane lage
sample-chap6-112.wav,2025116,sir jhukae chapat kee prateeksha kar rahe the par ramaanaath ne chapat nahin lagaee modhe par baithakar gopeenaath se bola tumane bhang kee dukaan dekhee hai na nukkad par
sample-chap6-113.wav,698588,gopeenaath prasann hokar bola haan dekhee kyon nahin
sample-chap6-114.wav,769148,jaakar chaar paise ka maajoon le lo daude hue aana
sample-chap6-115.wav,620972,haan halavaee kee dukaan se aadha ser mithaee bhee lete aana
sample-chap6-116.wav,303452,yah roopaya lo
sample-chap6-117.wav,917324,koee pandrah minat mein rama ye donon cheezen le jaalapa ke kamare kee or chala
sample-chap6-118.wav,331676,raat ke das baj gae the
sample-chap6-119.wav,490436,jaalapa khulee huee chhat par letee huee thee
sample-chap6-120.wav,1224260,jeth kee sunaharee chaandanee mein saamane phaile hue nagar ke kalash gumbad aur vrksh svapnchitron se lagate the
sample-chap6-121.wav,698588,jaalapa kee aankhen chandrama kee or lagee huee theen
sample-chap6-122.wav,769148,use aisa maaloom ho raha tha main chandrama kee or udee ja rahee hoon
sample-chap6-123.wav,903212,use apanee naak mein khushkee aankhon mein jalan aur sir mein chakkar maaloom ho raha tha
sample-chap6-124.wav,931436,koee baat dhyaan mein aate hee bhool jaatee aur bahut yaad karane par bhee yaad na aatee thee
sample-chap6-125.wav,599804,ek baar ghar kee yaad aa gaee rone lagee
sample-chap6-126.wav,1093724,ek hee kshan mein saheliyon kee yaad aa gaee hansane lagee
sample-chap6-127.wav,613916,ramaanaath theek aaj main tumhen phoolon kee devee banaoonga
sample-chap6-128.wav,374012,jaalapa khil uthee
sample-chap6-129.wav,1637036,rama ne bade anuraag se use phoolon ke gahane pahanaane shuroo kie phoolon ke sheetal komal sparsh se jaalapa ke komal shareer mein gudagudeesee hone lagee
sample-chap6-130.wav,573696,unheen phoolon kee bhaanti usaka ekek rom praphullit ho gaya
sample-chap6-131.wav,44,rama ne muskaraakar kaha kuchh upahaar
sample-chap6-132.wav,44,jaalapa ne kuchh uttar na diya
sample-chap6-133.wav,44,is vesh mein pati kee or taakate hue bhee use sankoch hua
sample-chap6-134.wav,44,usakee badee ichchha huee ki zara aaeene mein apanee chhavi dekhe
sample-chap6-135.wav,44,saamane kamare mein laimp jal raha tha vah uthakar kamare mein gaee aur aaeene ke saamane khadee ho gaee
sample-chap6-136.wav,44,nashe kee tarang mein use aisa maaloom hua ki main sachamuch phoolon kee devee hoon
sample-chap6-137.wav,44,usane paanadaan utha liya aur baahar aakar paan banaane lagee
sample-chap6-138.wav,44,rama ko is samay apane kapatvyavahaar par badee glaani ho rahee thee
